ICD10 章,標準病名,代表・同義,ICD10コード,交換コード,関係,ICD11 Foundation URI,関係,MMS
1,アメーバ性皮膚潰瘍,L,A067,NMEB,=,http://id.who.int/icd/entity/328097188,=,1A36.12 
1,皮膚アメーバ症,L,A067,NQN2,=,http://id.who.int/icd/entity/328097188,=,1A36.12 
1,アメーバ性虫垂炎,L,A068,BE63,=,http://id.who.int/icd/entity/1775228393,<,DB10.Y
1,アメーバ性亀頭炎,L,A068,R2F1,=,http://id.who.int/icd/entity/116020407,=,1A36.1Y  & XA7QV2  / GB06.0Z 
1,アメーバ症,L,A069,H2VQ,=,http://id.who.int/icd/entity/435671752,=,1A36.Z 
1,赤痢アメーバ症,S1,A069,H2VQ,=,http://id.who.int/icd/entity/435671752,=,1A36.Z 
1,バランチジウム症,L,A070,QR8P,=,http://id.who.int/icd/entity/2090337975,=,1A30 
1,ジアルジア症,L,A071,GA53,=,http://id.who.int/icd/entity/433310499,=,1A31 
1,ジアルジア腸炎,S2,A071,GA53,=,http://id.who.int/icd/entity/433310499,<,1A31 
1,ランブリア症,L,A071,GQMK,=,http://id.who.int/icd/entity/433310499,=,1A31 
1,クリプトスポリジウム下痢症,L,A072,QU33,=,http://id.who.int/icd/entity/1837013982,=,1A32
1,クリプトスポリジウム症,S1,A072,QU33,=,http://id.who.int/icd/entity/1837013982,=,1A32 
1,腸コクシジウム症,L,A073,G6BQ,=,http://id.who.int/icd/entity/137713224,=,1A33.Z
1,イソスポーラ症,L,A073,P5QU,=,http://id.who.int/icd/entity/137713224,=,1A33.Z
1,イソスポラ症,S1,A073,P5QU,=,http://id.who.int/icd/entity/137713224,=,1A33.Z
1,腸トリコモナス症,L,A078,EMDP,=,http://id.who.int/icd/entity/2063619690,=,1A3Y & XN316
1,サルコスポリジウム症,L,A078,FG3V,=,http://id.who.int/icd/entity/261748740,=,1A34 
1,サルコチスティス症,L,A078,J6UT,=,http://id.who.int/icd/entity/261748740,=,1A34 
1,原虫性大腸炎,L,A079,RJLG,=,http://id.who.int/icd/entity/2089071035,<,1A3Y 
1,原虫性赤痢,S2,A079,RJLG,=,http://id.who.int/icd/entity/1024005003,<,1A3Y & XN4BE
1,原虫性腸疾患,S2,A079,RJLG,=,http://id.who.int/icd/entity/2092703582,<,1A3Y 
1,原虫性下痢,S2,A079,RJLG,=,http://id.who.int/icd/entity/2092703582,<,1A3Y 
1,ロタウイルス性胃腸炎に伴う痙攣,L,A080,EVCT,=,http://id.who.int/icd/entity/840750347 / http://id.who.int/icd/entity/1889822561,=,1A22 / 8A68.Z
1,ロタウイルス感染症,L,A080,LNHU,=,http://id.who.int/icd/entity/840750347,=,1A22
1,乳児冬期下痢症,L,A080,M7U4,=,http://id.who.int/icd/entity/840750347 & http://id.who.int/icd/entity/1588782340,=,1A22 & XT2C 
1,乳幼児下痢症,S1,A080,M7U4,=,http://id.who.int/icd/entity/840750347,=,1A22
1,冬期嘔吐下痢症,S1,A080,M7U4,=,http://id.who.int/icd/entity/840750347,=,1A22
1,ロタウイルス脳症,L,A080,MR8H,=,http://id.who.int/icd/entity/840750347 / http://id.who.int/icd/entity/1375895174,=,1A22 / 8E47
1,ロタウイルス性胃腸炎,L,A080,RLK0,=,http://id.who.int/icd/entity/840750347,=,1A22
1,ロタウイルス性腸炎,L,A080,S47R,=,http://id.who.int/icd/entity/840750347,=,1A22
1,仮性小児コレラ,S1,A080,S47R,=,http://id.who.int/icd/entity/840750347,=,1A22
1,白痢,S1,A080,S47R,=,http://id.who.int/icd/entity/840750347,=,1A22
1,白色便性下痢症,L,A080,VEQC,=,http://id.who.int/icd/entity/840750347,=,1A22
1,流行性嘔吐症,L,A081,B456,=,http://id.who.int/icd/entity/1465325727,=,1A23
1,ノロウイルス性胃腸炎,L,A081,FHJV,=,http://id.who.int/icd/entity/1465325727,=,1A23
1,ノロウイルス性胃腸炎に伴う痙攣,L,A081,G072,=,http://id.who.int/icd/entity/1465325727  / http://id.who.int/icd/entity/1889822561,<,1A23 / 8A68.Z
1,ノロウイルス脳症,L,A081,N383,=,http://id.who.int/icd/entity/1465325727 / http://id.who.int/icd/entity/1375895174,=,1A23 / 8E47
1,ノロウイルス性腸炎,L,A081,T8SR,=,http://id.who.int/icd/entity/1465325727,=,1A23
1,小型球形ウイルス性腸炎,S1,A081,T8SR,=,http://id.who.int/icd/entity/1465325727,=,1A23
1,アデノウイルス腸炎,L,A082,U3A3,=,http://id.who.int/icd/entity/749414717,=,1A20 
1,アデノウイルス性腸炎,S1,A082,U3A3,=,http://id.who.int/icd/entity/749414717,=,1A20 
1,エンテロウイルス腸炎,L,A083,TFU2,=,http://id.who.int/icd/entity/58775965,=,1A2Y & XN2P0
1,ウイルス性腸炎,L,A084,D0LD,=,http://id.who.int/icd/entity/30738976,=,1A2Z
1,ウイルス性胃腸炎,L,A084,FU64,=,http://id.who.int/icd/entity/30738976,=,1A2Z
1,ウイルス性下痢,L,A084,L0MU,=,http://id.who.int/icd/entity/30738976,=,1A2Z
1,ウイルス性胃腸炎に伴う痙攣,L,A084,U7S3,=,http://id.who.int/icd/entity/30738976 / http://id.who.int/icd/entity/1889822561,=,1A2Z / 8A68.Z
1,伝染性下痢症,L,A085a,HL29,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z
1,伝染性胃腸炎,S1,A085a,HL29,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z
1,茂原下痢,S1,A085a,HL29,=,http://id.who.int/icd/entity/1465325727,<,1A40.Z
1,腸カタル,L,A090,B357,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,感染性胃腸炎,L,A090,FP3G,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,流行性胃腸炎,S1,A090,FP3G,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,急性感染性胃腸炎,S1,A090,FP3G,=,http://id.who.int/icd/entity/1688127370 & http://id.who.int/icd/entity/786106375,=,1A40.Z & XT5R  
1,感冒性腸炎,L,A090,FTF7,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,感冒性下痢症,S1,A090,FTF7,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,腸感冒,S1,A090,FTF7,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,感染性腸炎,L,A090,FV7V,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,腸内感染,S1,A090,FV7V,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,腸管感染,S1,A090,FV7V,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,腸管感染症,S1,A090,FV7V,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,急性感染性腸炎,S1,A090,FV7V,=,http://id.who.int/icd/entity/1688127370 & http://id.who.int/icd/entity/786106375,=,1A40.Z & XT5R
1,感染性下痢症,L,A090,H706,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,カタル性胃腸炎,L,A090,LHRP,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,胃腸カタル,S1,A090,LHRP,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,感冒性大腸炎,L,A090,PC5Q,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,感染性大腸炎,L,A090,TUQA,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,感冒性胃腸炎,L,A090,UBGQ,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,感冒性嘔吐下痢症,S1,A090,UBGQ,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,感冒性下痢嘔吐症,S1,A090,UBGQ,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,回腸炎,L,A099,BPGU,=,http://id.who.int/icd/entity/795498738,=,1A40.0 & XA0QT6
1,難治性乳児下痢症,L,A099,CR7C,=,http://id.who.int/icd/entity/1160271562,<,1A40.0
1,腸炎,L,A099,E5TV,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z
1,急性大腸炎,L,A099,JC59,=,http://id.who.int/icd/entity/259445340,=,1A40.0 & XA03U9 & XT5R
1,急性大腸カタル,S1,A099,JC59,=,http://id.who.int/icd/entity/259445340,=,1A40.0 & XA03U9 & XT5R
1,急性腸炎,L,A099,KFL3,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z & XT5R
1,急性腸カタル,S1,A099,KFL3,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z & XT5R
1,下痢症,L,A099,KLV5,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,下痢(症),S1,A099,KLV5,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,下痢,S1,A099,KLV5,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,冷え腹,S2,A099,KLV5,=,http://id.who.int/icd/entity/116759077,=,ME05.1 
1,下痢性腹痛,S2,A099,KLV5,=,http://id.who.int/icd/entity/1688127370,<,1A40.Z 
1,水瀉性下痢,S2,A099,KLV5,=,http://id.who.int/icd/entity/1688127370 / http://id.who.int/icd/entity/116759077,<,1A40.Z  /  ME05.1
1,出血性大腸炎,L,A099,KTQ5,=,http://id.who.int/icd/entity/1688127370 & http://id.who.int/icd/entity/1741413713,<,1A40.Z & XA1B13
1,急性出血性大腸炎,S2,A099,KTQ5,=,http://id.who.int/icd/entity/1688127370 & http://id.who.int/icd/entity/1741413713 & http://id.who.int/icd/entity/786106375,<,1A40.Z & XA1B13
1,胃腸炎,L,A099,LDTB,=,http://id.who.int/icd/entity/1160271562,<,1A40.0
1,出血性腸炎,L,A099,N1S5,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
