ICD10 章,標準病名,代表・同義,ICD10コード,交換コード,関係,ICD11 Foundation URI,関係,MMS
21,心移植ドナー,L,Z527,UCMK,=,http://id.who.int/icd/entity/1217478414,=,QB25
21,心臓ドナー,S1,Z527,UCMK,=,http://id.who.int/icd/entity/1217478414,=,QB25
21,心提供者,S1,Z527,UCMK,=,http://id.who.int/icd/entity/1217478414,=,QB25
21,心ドナー,S1,Z527,UCMK,=,http://id.who.int/icd/entity/1217478414,=,QB25
21,心臓提供者,S1,Z527,UCMK,=,http://id.who.int/icd/entity/1217478414,=,QB25
21,肺移植ドナー,L,Z528,M3NA,=,http://id.who.int/icd/entity/1385445541 & http://id.who.int/icd/entity/1338477196,=,QB2Y & XA57M6
21,膵移植ドナー,L,Z528,V6HF,=,http://id.who.int/icd/entity/1385445541 & http://id.who.int/icd/entity/532265365,=,QB2Y & XA3QC5
21,健康相談,L,Z718,D0C7,=,"http://id.who.int/icd/entity/1318504520
",<,QA1Y
21,保健指導,L,Z718,KEED,=,http://id.who.int/icd/entity/726492659,<,QA1Y
21,育児相談,L,Z718,VBNV,<,"http://id.who.int/icd/entity/1824039763
",<,QA18
21,メランコリー親和型性格,L,Z731,GG8N,<,http://id.who.int/icd/entity/853711607,<,QE50.7
21,詐熱,L,Z765,AG3U,<,http://id.who.int/icd/entity/1136473465,<,QC30
21,詐聴,L,Z765,F1K3,<,http://id.who.int/icd/entity/1136473465,<,QC30
21,詐病,L,Z765,H2CB,=,http://id.who.int/icd/entity/1136473465,=,QC30
21,Ｂ型肝炎ウイルス感染の既往,L,Z861,BS5S,=,http://id.who.int/icd/entity/1268185587 / http://id.who.int/icd/entity/1208480469,=,QC42.Z / 1E50.1
21,B型肝炎ウイルス感染の既往,S0,Z861,BS5S,=,http://id.who.int/icd/entity/1268185587 / http://id.who.int/icd/entity/1208480469,=,QC42.Z / 1E50.1
21,HBV既往感染,S1,Z861,BS5S,=,http://id.who.int/icd/entity/1268185587 / http://id.who.int/icd/entity/1208480469,=,QC42.Z / 1E50.1
21,B型肝炎ウイルス既往感染,S1,Z861,BS5S,=,http://id.who.int/icd/entity/1268185587 / http://id.who.int/icd/entity/1208480469,=,QC42.Z / 1E50.1
21,Ｃ型肝炎ウイルス感染の既往,L,Z861,M7LL,=,http://id.who.int/icd/entity/1268185587 / http://id.who.int/icd/entity/1517862018,=,QC42.Z / 1E50.2
21,C型肝炎ウイルス感染の既往,S0,Z861,M7LL,=,http://id.who.int/icd/entity/1268185587 / http://id.who.int/icd/entity/1517862018,=,QC42.Z / 1E50.2
21,HCV既往感染,S1,Z861,M7LL,=,http://id.who.int/icd/entity/1268185587 / http://id.who.int/icd/entity/1517862018,=,QC42.Z / 1E50.2
21,C型肝炎ウイルス既往感染,S1,Z861,M7LL,=,http://id.who.int/icd/entity/1268185587 / http://id.who.int/icd/entity/1517862018,=,QC42.Z / 1E50.2
21,手指欠損症,L,Z890,E030,=,http://id.who.int/icd/entity/1616504795,=,QF00 & XA2593
21,手指欠損(症),S1,Z890,E030,=,http://id.who.int/icd/entity/1616504795,=,QF00 & XA2593
21,手指歇損症,S1,Z890,E030,=,http://id.who.int/icd/entity/1616504795,=,QF00 & XA2593
21,手指欠損,S1,Z890,E030,=,http://id.who.int/icd/entity/1616504795,=,QF00 & XA2593
21,後天性前腕欠損,L,Z892,D3NP,=,http://id.who.int/icd/entity/1908374194,=,QF00 & XA7WB0
21,肩関節離断術後,L,Z892,EDCQ,=,http://id.who.int/icd/entity/682019515 & http://id.who.int/icd/entity/719727487,=,QF00 & XA05J7
21,手関節離断術後,L,Z892,GQUP,=,http://id.who.int/icd/entity/85076559,=,QF00 & XA64C3
21,前腕切断術後,L,Z892,K4JF,=,http://id.who.int/icd/entity/1908374194,=,QF00 & XA7WB0
21,肩甲胸郭間切断術後,L,Z892,KH1G,<,http://id.who.int/icd/entity/1908374194,<,QF00 
21,フォークオーター切断術後,S1,Z892,KH1G,<,http://id.who.int/icd/entity/1908374194,<,QF00 
21,肩甲帯離断術後,S1,Z892,KH1G,<,http://id.who.int/icd/entity/1908374194,<,QF00 
21,肘関節離断術後,L,Z892,UDRH,=,http://id.who.int/icd/entity/1908374194 & http://id.who.int/icd/entity/1364152594,=,QF00 & XA69H4
21,ショパール関節離断術後,L,Z894,CJGK,=,http://id.who.int/icd/entity/1729766576 & http://id.who.int/icd/entity/129818515,=,QF00 & XA9Z55
21,リスフラン関節離断術後,L,Z894,L7PJ,=,http://id.who.int/icd/entity/1729766576 & http://id.who.int/icd/entity/97365781,=,QF00 & XA2MY1
21,足根中足切断術後,S1,Z894,L7PJ,=,http://id.who.int/icd/entity/1729766576 & http://id.who.int/icd/entity/97365781,=,QF00 & XA2MY1
21,ボイド切断術後,L,Z894,PL8H,=,http://id.who.int/icd/entity/1729766576 & http://id.who.int/icd/entity/710426882,=,QF00 & XA5LU2
21,サイム切断術後,L,Z894,RGVH,=,http://id.who.int/icd/entity/38922534 & http://id.who.int/icd/entity/520825881,=,QF00 & XA44U1
21,ピロゴフ切断術後,L,Z894,S9DE,=,http://id.who.int/icd/entity/1729766576 & http://id.who.int/icd/entity/1491791024,=,QF00 & XA7NN4
21,足関節離断術後,L,Z894,SRNR,=,http://id.who.int/icd/entity/1729766576 & http://id.who.int/icd/entity/2000483733,=,QF00 & XA27P3
21,趾欠損,L,Z894,V6NU,=,http://id.who.int/icd/entity/1729766576 & http://id.who.int/icd/entity/1735902769,=,QF00 & XA4LC9
21,足指欠損,S1,Z894,V6NU,=,http://id.who.int/icd/entity/1729766576 & http://id.who.int/icd/entity/1735902769,=,QF00 & XA4LC9
21,足指歇損,S1,Z894,V6NU,=,http://id.who.int/icd/entity/1729766576 & http://id.who.int/icd/entity/1735902769,=,QF00 & XA4LC9
21,足趾欠損,S1,Z894,V6NU,=,http://id.who.int/icd/entity/1729766576 & http://id.who.int/icd/entity/1735902769,=,QF00 & XA4LC9
21,中足切断術後,L,Z894,VS31,=,http://id.who.int/icd/entity/1729766576 & http://id.who.int/icd/entity/325262192,=,QF00 & XA6VH2
21,中足骨切断術後,S1,Z894,VS31,=,http://id.who.int/icd/entity/1729766576 & http://id.who.int/icd/entity/325262192,=,QF00 & XA6VH2
21,下腿切断術後,L,Z895,GQS6,=,http://id.who.int/icd/entity/38922534 & http://id.who.int/icd/entity/106050921,=,QF00 & XA3YG1
21,腓骨欠損,L,Z895,K04L,=,http://id.who.int/icd/entity/38922534 & http://id.who.int/icd/entity/85354215,=,QF00 & XA3KT5
21,腓骨歇損,S1,Z895,K04L,=,http://id.who.int/icd/entity/38922534 & http://id.who.int/icd/entity/85354215,=,QF00 & XA3KT5
21,膝関節離断術後,L,Z895,LT0N,=,http://id.who.int/icd/entity/38922534 & http://id.who.int/icd/entity/1574110781,=,QF00 & XA8RL1
21,後天性下腿欠損,L,Z895,S2PV,=,http://id.who.int/icd/entity/38922534 & http://id.who.int/icd/entity/106050921,=,QF00 & XA3YG1
21,片側骨盤離断術後,L,Z896,AKUT,=,http://id.who.int/icd/entity/347064800 & http://id.who.int/icd/entity/1399556983 & http://id.who.int/icd/entity/182265087 / http://id.who.int/icd/entity/438849334,=,QF01.Y & XA8Y23 & XY7V & XK70
21,後天性大腿欠損,L,Z896,D90B,=,http://id.who.int/icd/entity/1996274139 & http://id.who.int/icd/entity/238202718,=,QF00 & XA5S78
21,片側骨盤切断術後,L,Z896,DMPD,=,http://id.who.int/icd/entity/347064800 & http://id.who.int/icd/entity/1399556983 & http://id.who.int/icd/entity/182265087,=,QF01.Y & XA8Y23 & XK70
21,股関節離断術後,L,Z896,FV33,<,http://id.who.int/icd/entity/682019515 & http://id.who.int/icd/entity/2093217246,<,QF00 & XA45A6
21,骨盤切断術後,L,Z896,K74K,=,http://id.who.int/icd/entity/347064800 & http://id.who.int/icd/entity/1399556983,=,QF01.Y & XA8Y23
21,大腿切断術後,L,Z896,SABN,=,http://id.who.int/icd/entity/1996274139 / http://id.who.int/icd/entity/438849334,=,QF00 & XA5S78
21,開頭術後骨欠損,L,Z900,DLP4,=,http://id.who.int/icd/entity/424062615 & http://id.who.int/icd/entity/703099594 & http://id.who.int/icd/entity/182265087,=,QF01.Y & XA1RZ4
